bookID,author
6990,Ben Sherwood
6991,Ted Dekker
6992,Robert Mccloskey
6993,Peter F. Hamilton
6994,Mercedes Lackey
6995,Darnella Ford
6996,Matthew Reilly
6997,J. A. Ferguson
6998,Richard K. Morgan
6999,Catherine Spangler
7000,Laurell K. Hamilton
7001,Robert Dallek
7002,"Heenie, Dr. Lee"
7003,Claire Delacroix
7004,Laurell K. Hamilton
7005,Mary Kirk
7006,Hilary Hawke
7007,Nalo Hopkinson
7008,Patricia Lewin
7009,Richard Botelho
7010,Emma Holly
7011,Stephen Baxter
7012,Judith E. French
7013,Wen Spencer
7014,Geoff Ryman
7015,Kij Johnson
7016,Charlain Harris
7017,L. E. Modesitt Jr.
7018,V. S. Naipaul
7019,Keri Arthur
7020,Albert Camus
7021,Caitlin R. Kiernan
7022,Amos Oz
7023,Sean Doolittle
7024,Chris Moriarty
7025,Lenny Mclean
7026,Hannah Howell
7027,H. Richard Niebuhr
7028,Sam Smith
7029,V. C. Andrews
7030,Gemma O'Conner
7031,Carol Dawson
7032,David Czuchlewski
7033,Charles Stross
7034,Stanislaw Lem
7035,Janice Law
7036,Joan Elizabeth Lloyd
7037,Alastair Reynolds
7038,C. J. Sansom
7039,S. K. Rizzolo
7040,Gretchen Moran Laskas
7041,Pamela Clare
7042,Flann O'Brien
7043,Robert Ferrigno
7044,Nan Ryan
7045,Kathryn Shay
7046,Kathryn Smith
7047,Tracy Grant
7048,Chandler Mcgrew
7049,S. D. Tower
7050,Dee Holmes
7051,Elizabeth Moon
7052,Ruth Baker Field
7053,Warren Murphy
7054,Connie Mason
7055,Connie Mason
7056,Megan Sybil Baker
7057,Nina Kiriki Hoffman
7058,Ramsey Campbell
7059,Margaret Johnson-Hodge
7060,Joe Matt
7061,Donn Kushner
7062,Somtow Sucharitkul
7063,David Feintuch
7064,Theodore Sturgeon
7065,S.M. Stirling
7066,Neal Shusterman
7067,Andrew M. Greeley
7068,Greg Egan
7069,Sally Mandel
7070,Melanie Jackson
7071,Jaye Roycraft
7072,A. Westbrook
7073,Laurie R. King
7074,Megan Sybil Baker
7075,Julia Spencer-Fleming
7076,Robert Ludlum
7077,Lynsay Sands
7078,John Shirley
7079,L. Neil Smith
7080,Connie Brockway
7081,Charlaine Harris
7082,Eleanor Taylor Bland
7083,Beverly Jenkins
7084,Gene Wolfe
7085,Alexander Key
7086,Cheryl Holt
7087,Charles Kenney
7088,John Saul
7089,Susan S. Kelly
7090,Dee Davis
7091,Arabella Edge
7092,Liza Marklund
7093,Juliana Garnett
7094,Chris Crutcher
7095,Mike Resnick
7096,Chris Bunch
7097,Daniel Rhodes
7098,B.W. Battin
7099,Maxence Fermine
7100,Tom Stoppard
7101,Jack Kerouac
7102,Elizabeth Harris
7103,Judith Viorst
7104,Harlan Ellison
7105,Tanith Lee
7106,Felice Picano
7107,Francine Pascal
7108,William L. Safire
7109,Min Yee
7110,John Marsden
7111,John Marsden
7112,Mem Fox
7113,Julia Cameron
7114,Fred Saberhagen
7115,Robert Stone
7116,Octave Mirabeau
7117,Clive Cussler
7118,Cathy East Dubowski
7119,I. Shah
7120,Jean Ferris
7121,John Feinstein
7122,C.S. Forester
7123,Rosenbaum Ron
7124,Harry Browne
7125,A. D. Nauman
7126,H.A. Rey
7127,Arthur Miller
7128,Alan Moore
7129,Daniel Clowes
7130,Frank Waters
7131,Thomas Sowell
7132,Sean Hughes
7133,Karen Cushman
7134,Bonnie Ramthun
7135,Agatha Christie
7136,Audrey Callahan Thomas
7137,Han Suyin
7138,Brian Moore
7139,Lillian O'Donnell
7140,David Lester Snell
7141,Ilene Segalove
7142,Kay Arthur
7143,Joseph Conrad
7144,Linda Fairstein
7145,Agatha Christie
7146,Ian Rankin
7147,C.S. Lewis
7148,W. Somerset Maugham
7149,Ferrol Sams
7150,Lucia St. Clair Robson
7151,Norah Robinson Lofts
7152,John Updike
7153,Agatha Christie
7154,Greg Bear
7155,Enid Blyton
7156,Wayne W. Dyer
7157,L. M. Montgomery
7158,Beatrix Potter
7159,Linda Barlow
7160,Molly Bang
7161,Rene De Goscinny
7162,Prosper Mã?Â©Rimã?Â©E
7163,Benito Perez Galdos
7164,Robert D. Larranaga
7165,T. H. White
7166,Dale Carnegie
7167,Jack Dann
7168,David Weber
7169,Don Coldsmith
7170,A.J. Quinnell
7171,Patrick D. Smith
7172,Laura Numeroff
7173,Hermann Hesse
7174,Randy Shilts
7175,A. Daly
7176,James Baldwin
7177,Nicole Krauss
7178,Holly Uyemoto
7179,David Davidar
7180,Mark Morris
7181,Joseph L. Heller
7182,Glen Rounds
7183,John Steinbeck
7184,Lorene Cary
7185,Anthony Loyd
7186,Alan Garner
7187,June Rae Wood
7188,David. Eastman
7189,Dyan Sheldon
7190,M. C. Sumner
7191,Alan Brennert
7192,Beverly Cleary
7193,Shirlee Busbee
7194,Tomie De Paola
7195,Jacqueline Woodson
7196,Guy Sajer
7197,Alan Bullock
7198,Barbara Pease
7199,Robert Greene
7200,Gary Paulsen
7201,Virginia M Scott
7202,Marjorie Kinnan Rawlings
7203,Dorothy Rose
7204,Graham Masterton
7205,Steve White
7206,Joan Johnston
7207,Friedrich Wilhelm Nietzsche
7208,Jose Saramago
7209,Kathleen A. Brehony
7210,Larry Brown
7211,David Mura
7212,Robert Mccloskey
7213,Frank Brownstone
7214,P. N. Elrod
7215,Mark Twain
7216,Mary Downing Hahn
7217,Zane Grey
7218,Franklyn M. Branley
7219,Zilpha Keatley Snyder
7220,Edward Hays
7221,Louis L'Amour
7222,Beatrix Potter
7223,Vonda Mcintyre
7224,N.M.Kelby
7225,Harry Cauley
7226,Lloyd Alexander
7227,Ernest Holmes
7228,Jill Dawson
7229,Isaac Asimov
7230,Isaac Asimov
7231,Patricia Highsmith
7232,James Patterson
7233,Iris Murdoch
7234,James Crumley
7235,Camilla Gibb
7236,Anthony Horowitz
7237,Jack Finney
7238,William Barton
7239,Mary Downing Hahn
7240,Peter Robb
7241,Betsy Hearne
7242,Charles Cross
7243,Debra Dier
7244,Amy Fetzer
7245,Plato.
7246,Cornell Woolrich
7247,"Bertrand Russell, 3D Earl Russell"
7248,Ludwig Wittgenstein
7249,Jenna Jameson
7250,James Grady
7251,Keith Laumer
7252,Madeline Baker
7253,Susan Edwards
7254,Janelle Taylor
7255,Doyle
7256,Charlotte Macleod
7257,Mary-Rose Hayes
7258,Jane Hale
7259,Italo Calvino
7260,Janet Dailey
7261,Fred Mustard Stewart
7262,Deborah Blum
7263,Bob Connolly
7264,Andrea Cheng
7265,Fyodor Dostoyevsky
7266,Oscar Wilde
7267,Antonio Lobo Antunes
7268,Jacobo Timerman
7269,Ann Fairbairn
7270,Mordicai Gerstein
7271,Arlene Mosel
7272,Richard P. Feynman
7273,Lewis Nordan
7274,Henry Miller
7275,Penelope Wilcock
7276,Eric Ludy
7277,Mary Maccracken
7278,Thom Metzger
7279,Laura Joffe Numeroff
7280,Barbara Park
7281,Melissa Nathan
7282,Philip Pullman
7283,Joseph Brodsky
7284,David G. Myers
7285,Michael Ignatieff
7286,Leo Tolstoy
7287,Bell Hooks
7288,Evelyn Palfrey
7289,David Icke
7290,Eugen Herrigel
7291,Costanza Poli
7292,Wendelin Van Draanen
7293,John Fowles
7294,Ayn Rand
7295,Isaac Asimov
7296,Denise Domning
7297,J. M. Thompson
7298,F. M. Parker
7299,Rudy Rucker
7300,Fyodor M. Dostoevsky
7301,Jamie Simons
7302,David Eddings
7303,Rose Bayner
7304,John Coyne
7305,Kurt Weill
7306,Victoria Holt
7307,Diane Duane
7308,Muller
7309,Theodor Seuss Geisel
7310,Arthur Nersesian
7311,Machado De Assis
7312,Arthur Conan Doyle
7313,Stephen Levine
7314,"David, 1711-1776 Hume"
7315,Morris West
7316,Lindsey Davis
7317,Iceberg Slim
7318,J. R. R. Tolkien
7319,Alexander Cordell
7320,G. K. Chesterton
7321,Brian Moore
7322,Blais
7323,Beresford-Howe
7324,Michael Turner
7325,Glenn Tucker
7326,St. Francis De Sales
7327,Peter Godwin
7328,Leonard Gardner
7329,Virginia Woolf
7330,Raymond M. Smullyan
7331,Theodore Dreiser
7332,John Robbins
7333,Elaine R. Chase
7334,Harlan Ellison
7335,Kunal Basu
7336,Flann O'Brien
7337,Lewis Shiner
7338,Constance O'Banyon
7339,William X. Kienzle
7340,Craig Lesley
7341,Jack Higgins
7342,Marcia Russell
7343,Harry Beckwith
7344,Max Byrd
7345,James D. Houston
7346,Alvin Hall
7347,Peace Pilgrim
7348,David Klass
7349,Jonathan Kozol
7350,John Mcelroy
7351,Bret Easton Ellis
7352,Jody Powell
7353,Jane Hamilton
7354,James Howe
7355,W. Grudern
7356,H. Rider Haggard
7357,Edith Wharton
7358,Humphrey Cobb
7359,Walter Greatshell
7360,Richard H. Minear
7361,Joan Aiken
7362,Ann M. Martin
7363,Fritz Leiber
7364,Phyllis A. Whitney
7365,Joanne Bertin
7366,Bart Davis
7367,Fritz Leiber
7368,Tommy Lee
7369,Lawrence Swaim
7370,Jean Genet
7371,Alan Watts
7372,Czeslaw Milosz
7373,Stella Cameron
7374,Dennis Shryack
7375,Edmund Morris
7376,Piers Anthony
7377,Fred Saberhagen
7378,Dante
7379,Federico Garcia Lorca
7380,Marcel Proust
7381,Mario Vargas Llosa
7382,Karl Marx
7383,Michael Azerrad
7384,Tove Jansson
7385,Ntozake Shange
7386,Carolyn See
7387,Robert Louis Stevenson
7388,Lucy Irvine
7389,Walt Disney Productions
7390,Rachel Klein
7391,William Poundstone
7392,Louis Begley
7393,William H. Hallahan
7394,Idries Shah
7395,Percival Everett
7396,Charles Bukowski
7397,Diane Stanley
7398,Patricia A. Mckillip
7399,Audrey Wood
7400,John Banville
7401,David Knowles
7402,Elisabeth Elliot
7403,Alistair Cooke
7404,William Mcpherson
7405,Eugenia Price
7406,Frank Norwood
7407,Eric Flint
7408,Bernice Rubens
7409,George Selden
7410,Patricia C. Wrede
7411,Pamela West
7412,George Macdonald
7413,Michael D. O'Brien
7414,Therese
7415,Rafael Sabatini
7416,Nora Roberts
7417,R. Karl Largent
7418,Mark Daniel
7419,Peter Matthiessen
7420,Dashiell Hammett
7421,Jan Guillou
7422,Jack Kerouac
7423,Catherine Cookson
7424,Patricia Polacco
7425,Graham Swift
7426,Donald Harington
7427,Jillian Hunter
7428,Georges Bataille
7429,Katherine Sutcliffe
7430,Marion Winik
7431,James Joyce
7432,David Gelernter
7433,Husain Haddawy
7434,Gil Mcneil
7435,James Thurber
7436,Julie Burchill
7437,Ben Bova
7438,Bill Buford
7439,Suzanne Enoch
7440,Jo Beverley
7441,Roger Zelazny
7442,William Kotzwinkle
7443,Barbara Bretton
7444,Esphyr Slobodkina
7445,Michel Foucault
7446,Sarah Dessen
7447,Katharine Holabird
7448,Sharon Olds
7449,Thomas Keneally
7450,Earl B. Pilgrim
7451,Edward Lee
7452,Peter R. Emshwiller
7453,Elizabeth Lowell
7454,Sebastian Barry
7455,Graham Masterton
7456,Jacob Bronowski
7457,Robert L. Wise
7458,Stef Ann Holm
7459,Don D'Ammassa
7460,Susan Faludi
7461,Gerald Hammond
7462,John Milne
7463,John Foxe
7464,Bill Mesce
7465,Agatha Christie
7466,Patricia Bosworth
7467,Enid Blyton
7468,Alistair Maclean
7469,Enid Blyton
7470,Grace Livingston Hill
7471,Mark Tonra
7472,Gwynne Dyer
7473,Paul Fleischman
7474,Grahame Greene
7475,Naguib Mahfouz
7476,William Sleator
7477,Robert Cormier
7478,Piers Anthony
7479,Donald Trump
7480,Gina Berriault
7481,Karen Langley
7482,Brenda Joyce
7483,Bob Dylan
7484,Mick Foley
7485,Alton Gansky
7486,William James
7487,Laura Numeroff
7488,Elaine St James
7489,Kathleen Givens
7490,Philip Jose Farmer
7491,Henry Adams
7492,Elaine Barbieri
7493,Victoria Lynne
7494,Stephen King
7495,Robertson Davies
7496,L. Frank Baum
7497,Rebecca Tingle
7498,L. Frank Baum
7499,L. Frank Baum
7500,L. Frank Baum
7501,L. Frank Baum
7502,L. Frank Baum
7503,L. Frank Baum
7504,L. Frank Baum
7505,Terry Tempest Williams
7506,Stephen King
7507,David Macaulay
7508,William Gay
7509,Jan Goldstein
7510,Robert C. O'Brien
7511,Anderson
7512,Winifred Madison
7513,Nancy Holder
7514,Camilo Jose Cela
7515,Valerie J. Freireich
7516,Tiziano Sclavi
7517,Jimmy Buffett
7518,Laurell K. Hamilton
7519,Norma Fox Mazer
7520,"Wallace, Lew"
7521,Thomas Mann
7522,Knut Hamsun
7523,Isobelle Carmody
7524,Sharon Lee
7525,James Hilton
7526,Ursula Le Guin
7527,Jane Yolen
7528,Michael Hoeye
7529,Nikolai Gogol
7530,James Morrow
7531,Jeffrey Konvitz
7532,Iain Lawrence
7533,Jennifer Rowe
7534,William Powell
7535,Kenneth D. Wald
7536,Arthur C. Clarke
7537,Eric Bogosian
7538,Mark Crilley
7539,Dorian Cirrone
7540,Maureen Johnson
7541,Primo Levi
7542,Guy Rachet
7543,Robert R. Mccammon
7544,Gennifer Choldenko
7545,Craig Shaw Gardner
7546,M. T. Anderson
7547,Maxim Gorky
7548,John Fitzgerald
7549,Dean Hughes
7550,A. S. Byatt
7551,Madison Jones
7552,Karl R. Popper
7553,Timothy Liu
7554,George P. Pelecanos
7555,Larry Mcmurtry
7556,Thomas Hardy
7557,James Kavanaugh
7558,James J. Kavanaugh
7559,C. G. Jung
7560,Jonathan Lethem
7561,Doris Disney
7562,Susan Haskins
7563,Tsitsi Dangarembga
7564,William Manchester
7565,Guideposts Books
7566,Winston S. Churchill
7567,Pamela Dean
7568,Martin Luther
7569,Alisa Craig
7570,Juan Ramon Jimenes
7571,C. J. Cherryh
7572,Ted Dekker
7573,James Kirkwood
7574,Danny P. Jackson
7575,Eva Hanagan
7576,Marianne Curley
7577,Peter Dickinson
7578,Nicholas Blake
7579,D. H. Lawrence
7580,Marc Reisner
7581,Raymond Chandler
7582,Sinclair Lewis
7583,James Still
7584,Studs Terkel
7585,Aldous Huxley
7586,Janet Morris
7587,Jimmy Mcdonough
7588,Emma Goldman
7589,Ghada Karmi
7590,John Steinbeck
7591,Erich Maria Remarque
7592,Anthony Serafini
7593,Sidney Lumet
7594,Graham Greene
7595,Paulo Coelho
7596,Loretta Lynn
7597,Michel Foucault
7598,Ambrose Bierce
7599,Cynthia Thayer
7600,Georgette Heyer
7601,Janis Reams Hudson
7602,Le Ly Hayslip
7603,C.J. Cherryh
7604,John Snelling
7605,I. Shah
7606,Edgar Allan Poe
7607,Guy Debord
7608,Andrew Goldsworthy
7609,Hans Phd Holzer
7610,Munro Leaf
7611,Margaret Edson
7612,Steve Zettler
7613,Goran Kropp
7614,Benoit B. Mandelbrot
7615,Garth Wallace
7616,Joan Medlicott
7617,Paul Zindel
7618,William Manchester
7619,Joel Champetier
7620,Barbara Delinsky
7621,Leni Riefenstahl
7622,Mark Haddon
7623,Anita Bryant
7624,Nathaniel Hawthorne
7625,Lynne Reid Banks
7626,Terry Prone
7627,Piers Anthony
7628,Piers Anthony
7629,Robin Maxwell
7630,Joseph Wambaugh
7631,Patricia Maclachlan
7632,Larry Collins
7633,Philip Finch
7634,Dashiell Hammett
7635,Matt Christopher
7636,Robert Axelrod
7637,Katherine Stone
7638,Britney Spears
7639,Cassie Edwards
7640,Jim Grimsley
7641,Kat Martin
7642,James Talmage
7643,Mimi Latt
7644,Christopher Hitchens
7645,Jorge Semprun
7646,Chris Fuhrman
7647,C. P. Cavafy
7648,Mark Manley
7649,Beverly Cleary
7650,Edith Layton
7651,Deborah Smith
7652,Shelly Thacker
7653,Christina Dodd
7654,Whitley Strieber
7655,Isaac Asimov
7656,Iris Johansen
7657,Donald Beman
7658,Deepak Chopra
7659,Bernice Chardiet
7660,Wilbur A. Smith
7661,Soren Kierkegaard
7662,Marie Howe
7663,Willa Sibert Cather
7664,Terri Blackstock
7665,Louise O'Flaherty
7666,Philippa Gregory
7667,Norman Mailer
7668,Stephen Solomita
7669,Jeanette Winterson
7670,Elia Kazan
7671,Ambler
7672,Esther Freud
7673,James R. Baker
7674,Eric R. Kandel
7675,Raymond Derek Lygo
7676,Desmond Bagley
7677,Moliã?Â¨Re
7678,Ulla Berkewicz
7679,Philippa Gregory
7680,Lynne Rae Perkins
7681,James Van Praagh
7682,Cath Phillips
7683,Joan Grant
7684,Joan Grant
7685,Carlos Castaneda
7686,Carlzon
7687,Richmal Crompton
7688,Robin Hemley
7689,Amin Maalouf
7690,Tom Holt
7691,Sarah Dessen
7692,Chris Van Allsburg
7693,Michelle Tea
7694,Patrick M.  Lencioni
7695,B. Traven
7696,John Lennon
7697,Yoshiyuki Sadamoto
7698,Yoshiyuki Sadamoto
7699,Yoshiyuki Sadamoto
7700,Elizabeth Fackler
7701,John Stuart Mill
7702,Anita Shreve
7703,Elvira Woodruff
7704,Richard F. Stratton
7705,Celia Rees
7706,Rick Telander
7707,Susan Swan
7708,Georges Simenon
7709,John Cleland
7710,Maud Hart Lovelace
7711,George Grossmith
7712,Sarra Manning
7713,Preston Iii Pairo
7714,Terence Munsey
7715,Robert K. Massie
7716,Agustin Gomez-Arcos
7717,Ian Mcewan
7718,Erich Maria Remarque
7719,Betty Smith
7720,Suzanne Fisher Staples
7721,Ann Chamberlin
7722,Barbara Davis
7723,Alex Sanchez
7724,J. La Fontaine
7725,K. Bannerman
7726,William Johnstone
7727,W.G. Sebald
7728,Robert Hellenga
7729,George Gibian
7730,Susan Edwards
7731,Susan Johnson
7732,Jacqueline Wilson
7733,Barbara Freethy
7734,Susan Straight
7735,Mario Vargas Llosa
7736,Piers Brendon
7737,Edvard Radzinskii
7738,Tom Perrotta
7739,Jacqueline Wilson
7740,Kurtz
7741,Malcolm X
7742,Jean-Paul Sartre
7743,Jean Lee Latham
7744,Gabriel Garcã­A Mã¡Rquez
7745,Julia Kristeva
7746,Belinda Grant Viagas
7747,Donald Goines
7748,Janet Evanovich
7749,Carlo Levi
7750,Henry Miller
7751,Beniteo Perez Galdos
7752,Jay Mcinerney
7753,William S. Burroughs
7754,Chris Crutcher
7755,T. Lobsang Rampa
7756,Manuel Mujica Lainez
7757,Christopher Isherwood
7758,Alexandra Ripley
7759,Manuel Mujica Lainez
7760,Yasunari Kawabata
7761,Robert Graves
7762,Mitchell Krugel
7763,John Kenneth Galbraith
7764,Arthur Conan Doyle
7765,Elizabeth Haydon
7766,George Bernard Shaw
7767,William S. Burroughs
7768,Virginia Woolf
7769,Steve Lawhead
7770,Felice Picano
7771,Joseph Wambaugh
7772,Luigi Barzini
7773,Patrick O'Brian
7774,Phillip Carlo
7775,Patricia Ryan
7776,William Shakespeare
7777,Carol Davis Luce
7778,Patrick F. Mcmanus
7779,Paul  Scherz
7780,Jeffrey Eugenides
7781,Freeman Dyson
7782,Edward Gorey
7783,William Shakespeare
7784,Jane Walmsley
7785,Patricia A. Mckillip
7786,Charles De Lint
7787,Diane Di Prima
7788,Janet Morris
7789,Janet Fitch
7790,Linda R. Wisdom
7791,Meagan Mckinney
7792,Amy Dean
7793,Jill Gregory
7794,Barbara Wertheim Tuchman
7795,Brian W Kernighan
7796,Donald Moffitt
7797,Agatha Christie
7798,Paul Fleischman
7799,Diana Palmer
7800,Heather Graham Pozzessere
7801,Mary Morris
7802,Thomas Berger
7803,Marvin Kaye
7804,Douglas Hirt
7805,Kate Coscarelli
7806,Mary Balogh
7807,Jerry Bock
7808,Susannah Leigh
7809,Charlene Raddon
7810,Janet Bieber
7811,Emily Brightwell
7812,Emily Brightwell
7813,James H. Schmitz
7814,Mervyn Peake
7815,Catherine Coulter
7816,Emily Brightwell
7817,Nan Ryan
7818,Emily Brightwell
7819,Anita Shreve
7820,Mark Harris
7821,Dodie Bellamy
7822,James Morrow
7823,Brenda Ueland
7824,Ray Bradbury
7825,Jack Olsen
7826,Barry B. Longyear
7827,James Baldwin
7828,James Baldwin
7829,Ramsey Campbell
7830,Scarlett Thomas
7831,Katherine S. Newman
7832,Caza
7833,Stephen King
7834,Julian Jaynes
7835,Xenophon
7836,Kit Pearson
7837,Catharine A. Mackinnon
7838,Judy Blume
7839,Jack Kerouac
7840,Mandy Rice-Davis
7841,James Joyce
7842,A. S. Byatt
7843,Tedd Tripp
7844,Donald J. Trump
7845,Gloria Naylor
7846,Pearl S. Buck
7847,Pearl S. Buck
7848,Pearl S. Buck
7849,Pearl S. Buck
7850,Benjamin Franklin
7851,Aesop
7852,Neil Simon
7853,Eloise Mcgraw
7854,Carol Ryrie Brink
7855,Shirley Jackson
7856,Dave Duncan
7857,Barbara Cartland
7858,Pierre Rey
7859,Virginia Brown
7860,Carol Plum-Ucci
7861,Andrew Pyper
7862,John Osborne
7863,Weldon Phillip Keller
7864,Robert C. O'Brien
7865,J. R. R. Tolkien
7866,Marilyn Sachs
7867,Frederick Forsyth
7868,Gore Vidal
7869,Sol Yurick
7870,Jane Bernstein
7871,Macdonald D.
7872,Dc Comics
7873,Carlos Fuentes
7874,Jeanne Wakatsuki Houston
7875,Idries Shah
7876,William Burroughs
7877,Peter Hã?Â¤Rtling
7878,Jane Urquhart
7879,Gus Lee
7880,Patricia Jones
7881,Andrew S. Tanenbaum
7882,James Thurber
7883,Peter Dally
7884,Karen Barrett
7885,Samuel Beckett
7886,Joyce Carol Oates
7887,Goscinny
7888,Philip K. Dick
7889,James Defelice
7890,Jerry Bridges
7891,Liz Curtis Higgs
7892,Francine Rivers
7893,Will Christopher Baer
7894,Jon Decles
7895,Bernard Cornwell
7896,Wayne W. Dyer
7897,Susana Tamaro
7898,Friedrich W. Nietzsche
7899,Lynda Barry
7900,H. A. Rey
7901,Nancy Friday
7902,David Allen Sibley
7903,James Fenimore Cooper
7904,William Kotzwinkle
7905,Josh Mcdowell
7906,Peter H. Reynolds
7907,Caryl Porter
7908,William P. Mcgivern
7909,Judith Carmel-Arthur
7910,Hermann Hesse
7911,Halldor Laxness
7912,Heather Haley
7913,Giovanni Verga
7914,Cynthia Kadohata
7915,William W. Johnstone
7916,Jack London
7917,Latifa Al-Zayyat
7918,Andrew Helfer
7919,Malika Oufkir
7920,Michael Ondaatje
7921,Walker Percy
7922,Lawrence Block
7923,Nicholas Christopher
7924,Primo Levi
7925,Kurtz
7926,Michael Ondaatje
7927,Agatha Christie
7928,John Christopher
7929,"James I., Jr Robertson"
7930,Lynn Reid Banks
7931,Jim Burke
7932,Julia Alvarez
7933,Morgan Scott Peck
7934,Donald Harington
7935,Mary Westmacott
7936,Piven J. Borgenicht
7937,Sidney Kirkpatrick
7938,Federico Garcia Lorca
7939,Laurence Sterne
7940,Genevieve Lyons
7941,Rene Descartes
7942,Irwin Shaw
7943,Sabrina Ward Harrison
7944,Cordwainer Smith
7945,Bill Granger
7946,Phyllis A. Whitney
7947,Lisa Samson
7948,Gene Wolfe
7949,Charles Webb
7950,Simone De Beauvoir
7951,Victoria Holt
7952,Philip Jose Farmer
7953,Arthur Conan Doyle
7954,Lawrence Durrell
7955,Marguerite Duras
7956,Joseph Conrad
7957,Elizabeth Chadwick
7958,Tahar Ben Jelloun
7959,Dennis Smith
7960,Richard Edward Crabbe
7961,Ludwig Bemelmans
7962,Jacqueline Susann
7963,Jean Craighead George
7964,Catherine Marshall
7965,Ken Radford
7966,Piers Anthony
7967,Clive Barker
7968,E.L. Doctorow
7969,Rudyard Kipling
7970,Pablo Medina
7971,Desmond Bagley
7972,Leon Garfield
7973,J. P. Donleavy
7974,Mandalyn Kaye
7975,Robert A. Heinlein
7976,Hermann Hesse
7977,Thomas Pynchon
7978,William Shakespeare
7979,Guy De Maupassant
7980,John Lennon
7981,Astrid Lindgren
7982,Yasmina Reza
7983,Ethel Cook Eliot
7984,Stefan Zweig
7985,Nathan Aldyne
7986,Rachel Vail
7987,Eknath Easwaran
7988,E. E. Cummings
7989,Ellen Emerson White
7990,Melissa Davis
7991,Nancy Atherton
7992,Keith Waterhouse
7993,Harlan Ellison
7994,John Burns
7995,Jaclyn Moriarty
7996,Robert Cormier
7997,Ruth Hamilton
7998,Amin Maalouf
7999,Kaye Gibbons
8000,Anne Delbee
8001,Hal Clement
8002,N. K. Stouffer
8003,Anton Pavlovich Chekhov
8004,James Van Praagh
8005,Nina Bawden
8006,John L. Williams
8007,Chris Heimerdinger
8008,Lionel Davidson
8009,Roddy Doyle
8010,John Shirley
8011,Simon Clark
8012,Dag Hammarskjold
8013,Ita Daly
8014,Carole Maso
8015,Liz Ryan
8016,Nick Christian
8017,Catherine Hart
8018,Fritz Leiber
8019,Mark Twain
8020,Susan Carroll
8021,Marion Chesney
8022,Haruki Murakami
8023,Morris L West
8024,William Shakespeare
8025,Allen Roger Macbride
8026,Adele Ashworth
8027,Joyce Carol Oates
8028,Dick King-Smith
8029,Thomas Berry
8030,An Na
8031,Ann Halam
8032,Lawrence Block
8033,Nancy A. Collins
8034,Simone De Beauvoir
8035,Derrick Bell
8036,Sir Arthur Conan Doyle
8037,Sharon Bainbridge
8038,Laurence
8039,Jon F. Merz
8040,Isabel Fonseca
8041,Albert Camus
8042,Michel Tournier
8043,Janet Hobhouse
8044,Jessica Steelel
8045,Gore Vidal
8046,Simone De Beauvoir
8047,Lev Nikalaevich Tolstoi
8048,Patricia Lake
8049,Marianne Willman
8050,Patricia Wentworth
8051,Lorrieann Russell
8052,Becky Stuart
8053,Kim Newman
8054,Pierre Berton
8055,M. M. Kaye
8056,Keri Arthur
8057,Kasey Michaels
8058,Meg Cabot
8059,Fredric Dannen
8060,Jude Watson
8061,Hilari Bell
8062,Terry Pratchett
8063,Joan Bauer
8064,Lisi Harrison
8065,Rachel Hawthorne
8066,Amy Goldman Koss
8067,Phil Strongman
8068,Susan Carroll
8069,Steve Lawhead
8070,Sara Fitzgerald
8071,Ann Victoria Roberts
8072,Vincent Bugliosi
8073,Philip E. Ginsburg
8074,Patrick O'Brian
8075,D.F. Mills
8076,Jack Cady
8077,Penelope Evans
8078,A.J. Cronin
8079,Deanie Francis Mills
8080,Marguerite Henry
8081,Marguerite Henry
8082,Hilary Norman
8083,Jay Bonansinga
8084,John Pollock
8085,L.M. Montgomery
8086,Richard Ben Cramer
8087,Eduardo Galeano
8088,Spencer W. Kimball
8089,Fred Saberhagen
8090,Anthony Quinn
8091,Paul Gallico
8092,Trace Farrell
8093,Ann M. Martin
8094,Beatrice Sparks
8095,Jo Coudert
8096,Sylvia Townsend Warner
8097,Robert C. S. Downs
8098,Malcolm Macdonald
8099,Ron Mclarty
8100,Tom Deitz
8101,Patricia Briggs
8102,Larry Niven
8103,Stendhal
8104,Emile Zola
8105,Patricia Briggs
8106,Francine Pascal
8107,Ruth Bell Graham
8108,Ian Fleming
8109,Rosanne Bittner
8110,Andre Norton
8111,Heather Quarles
8112,Miguel Angel Asturias
8113,Agatha Christie
8114,George Macdonald
8115,Georgette Heyer
8116,Andrea Van Steenhouse
8117,Ruby Jean Jensen
8118,Robert Fulghum
8119,Diana Wieler
8120,Campbell Armstrong
8121,Nancy Zi
8122,Claire Messud
8123,Douglas Preston
8124,David Drake
8125,Albert Camus
8126,Breece D'J Pancake
8127,Henry Miller
8128,Shauna Singh Baldwin
8129,Mary-Lou Zeitoun
8130,Horst Stern
8131,Robert Goddard
8132,Theodore Dalrymple
8133,Caroline B. Cooney
8134,Doris Betts
8135,G.L. Banks
8136,William W. Johnstone
8137,Anne Frank
8138,Peter Ackroyd
8139,Dom Deluise
8140,Nevil Shute
8141,William Dalrymple
8142,David Liss
8143,Janet Evanovich
8144,Llosa Mario Vargas
8145,Kelley Wilde
8146,Jose Carlos Somoza
8147,A.C. Crispin
8148,De Chardin Pier Teilhard
8149,Benjamin Franklin
8150,Jean-Paul Sartre
8151,American Bible Society Staff
8152,Erich Maria Remarque
8153,Trevor Barnes
8154,Richard Wurmbrand
8155,B.S. Johnson
8156,Paco Underhill
